RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
010695-18CP,Complaint,Request,Land Use,Abandoned Car-garbage,2018 Nov 26 12:00:00 AM,2018 Dec 28 12:00:00 AM,Completed,Completed,5940 E Marginal WAY S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010695-18CP,,,,11,2018,4,12,2018,4,False,False,32,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
010697-18CP,Complaint,Request,Land Use,Junk storage-garbage,2018 Nov 26 12:00:00 AM,2019 Jan 15 12:00:00 AM,Completed,Completed,7305 E Marginal WAY S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010697-18CP,,,,11,2018,4,1,2019,1,False,False,50,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
001345-18CP,Complaint,Request,Land Use,Per CSB: Enforce junk storage violation Lake embankment is eroded and filled with trash,2018 Jan 18 12:00:00 AM,2018 Feb 20 12:00:00 AM,Completed,Completed,1501 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001345-18CP,47.63234323,-122.32735911,"(47.63234323, -122.32735911)",1,2018,1,2,2018,1,False,False,33,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
002017-18CP,Complaint,Request,Land Use,,2018 Feb 15 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002017-18CP,,,,2,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002044-18CP,Complaint,Request,Land Use,,2018 Feb 15 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002044-18CP,,,,2,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002045-18CP,Complaint,Request,Land Use,,2018 Feb 15 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002045-18CP,,,,2,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002142-18CP,Complaint,Request,Land Use,,2018 Feb 21 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002142-18CP,,,,2,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002333-18CP,Complaint,Request,Land Use,,2018 Mar 01 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002333-18CP,,,,3,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002787-18CP,Complaint,Request,Land Use,,2018 Mar 16 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002787-18CP,,,,3,2018,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003435-18CP,Complaint,Request,Land Use,,2018 Apr 11 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003435-18CP,,,,4,2018,2,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003613-18CP,Complaint,Request,Land Use,"Moved house boat 10ft away from the dock, to get a better view. It's on the Martin St. end",2018 Apr 19 12:00:00 AM,2018 Jun 22 12:00:00 AM,Completed,Closed,3146 PORTAGE BAY PL E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003613-18CP,47.65016741,-122.31872045,"(47.65016741, -122.31872045)",4,2018,2,6,2018,2,False,False,64,,True,False,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001616-19CP,Complaint,Request,Land Use,"Residents of this address have not taken in their trash can 5 days after pickup, are leaving it blocking the driveway for 3655 Albion PL N (in the alley behind the properties)",2019 Mar 05 12:00:00 AM,,,Closed,3659 albion PL N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001616-19CP,,,,3,2019,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false
001662-19CP,Complaint,Request,Land Use,Excessively loud generators on parked rvs in neighborhood,2019 Mar 06 12:00:00 AM,,,Closed,4901 8th AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001662-19CP,,,,3,2019,1,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
001792-19CP,Complaint,Request,Land Use,"906 & 908 13th Ave are violating land use code in regards to the parking at the rear of the townhomes.  Parking was only permitted for two cars parallel  to the alley, yet 7 cars park there perpendicular to the alley and often impede alley traffic.  They were previously made to repaint the stalls and put up signage stating there were two spots, but have never stopped parking 7 cars there.  Recently they removed one of the signs the city previously required they install.  They",2019 Mar 12 12:00:00 AM,2019 Sep 17 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001792-19CP,,,,3,2019,1,9,2019,3,False,False,189,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
1046192-CT,Citation,Case,Land Use,,2019 Apr 05 12:00:00 AM,,,Completed,112 NE 92 ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046192-CT,,,,4,2019,2,,,,True,True,,,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003110-19CP,Complaint,Request,Land Use,Squatters,2019 Apr 18 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003110-19CP,,,,4,2019,2,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
005609-19CP,Complaint,Request,Land Use,Trash containers overflowing trash all over spreading around,2019 Jul 01 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005609-19CP,,,,7,2019,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,true,false
006001-19CP,Complaint,Request,Land Use,"overgrown grass on roof and yard, wild bushes growing up pass fence, fire danger,  increased bug & rodent issues",2019 Jul 10 12:00:00 AM,,,Closed,117 N 145th ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006001-19CP,,,,7,2019,3,,,,True,True,,,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
006734-19CP,Complaint,Request,Land Use,ZONING--per CSB--Garbage dumped.  Enforce junk storage violation.  PRIVATE PROPERTY,2019 Jul 24 12:00:00 AM,2019 Aug 06 12:00:00 AM,Completed,Completed,8422 RAINIER,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006734-19CP,,,,7,2019,3,8,2019,3,False,False,13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
006973-19CP,Complaint,Request,Land Use,ZONING--per online--inoperable vehicle in front yard set back,2019 Jul 30 12:00:00 AM,2019 Jul 30 12:00:00 AM,Completed,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006973-19CP,,,,7,2019,3,7,2019,3,False,False,0,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1047542-CT,Citation,Case,Land Use,Inoperable vehicle in front yard set back,2019 Jul 30 12:00:00 AM,2019 Jul 30 12:00:00 AM,Completed,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1047542-CT,,,,7,2019,3,7,2019,3,False,False,0,,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1047690-CT,Citation,Case,Land Use,Trash on vacant lots,2019 Aug 07 12:00:00 AM,2019 Sep 30 12:00:00 AM,Compliance Achieved,Completed,8422 RAINIER,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1047690-CT,,,,8,2019,3,9,2019,3,False,False,54,,False,False,True,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false
007426-19CP,Complaint,Request,Land Use,"Duplicate Zoning--per CSB--SDCI - Enforce junk storage violation.  Garbgae - Private property.  The dumpster area of Young's Market (now closed) has been taken over by people dumping garbage, sleeping in there, human waste, evidence of people camping out, etc. It has gotten out of hand! And all the trash is littering our street, yard, and St Alphonsus' school right across the street. It needs to be cleaned up and securely locked so people can't get in there.",2019 Aug 05 12:00:00 AM,2019 Aug 16 12:00:00 AM,Completed,Completed,5900 15TH AVE S,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007426-19CP,,,,8,2019,3,8,2019,3,False,False,11,,True,False,False,False,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false
007623-19CP,Complaint,Request,Land Use,ZONING--per inspector--Maximum occupancy,2019 Aug 14 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007623-19CP,,,,8,2019,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
007629-19CP,Complaint,Request,Land Use,ZONING--per inspector--Maximum occupancy,2019 Aug 14 12:00:00 AM,,,Completed,2530 D MADISON ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007629-19CP,,,,8,2019,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
007713-19CP,Complaint,Request,Land Use,Per Online; Cars owned at 2580 Westview Dr W constantly park their vehicles across the crosswalk.  Parking violation has occurred for at least for 3 years.,2019 Aug 16 12:00:00 AM,,,Completed,2580 Westview DR W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007713-19CP,,,,8,2019,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false
008885-19CP,Complaint,Request,Land Use,"This is a 'Life-Safety' complaint. The property at 3206 Portage Bay Pl E is 12-15' below street level. The long set of stairs to access the property were demolished 6+ months ago. Since then, there has been no sign of any work to replace them, and the only access is by extension ladder(!) and is a safety hazard for anyone (SPD, SFD, package delivery etc) needing to access the property.",2019 Sep 16 12:00:00 AM,,,Closed,3206 Portage Bay PL E,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008885-19CP,47.65067414,-122.31924597,"(47.65067414, -122.31924597)",9,2019,3,,,,True,True,,,True,False,False,False,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
009294-19CP,Complaint,Request,Land Use,Per Online; Drug addicts/people living in car parked on property. Green/blackish van.,2019 Sep 26 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009294-19CP,,,,9,2019,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1048898-VI,Notice of Violation,Case,Land Use,Per CSB; 2 tents total on vacant land. Can see tents from path on property and property behind it at 4107 23rd Ave SW. Campers just moved in a few weeks ago.,2019 Oct 31 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1048898-VI,,,,10,2019,4,,,,True,True,,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
010609-19CP,Complaint,Request,Land Use,There is still a tree growing out over the sidewalk and a large pile of trash - both on the Hill St side of the property.,2019 Nov 06 12:00:00 AM,2021 Dec 23 12:00:00 AM,Completed,Completed,2120 Rainier Ave AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010609-19CP,,,,11,2019,4,12,2021,4,False,False,778,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
011235-19CP,Complaint,Request,Land Use,"Per Online; My new �neighbor(he moved in about 1 month ago) is running a car selling business from home and uses the driveway to clean, polish sand etc..the inside and outside of the cars.Its really noisy all afternoon from noon to dark and the noise is pretty constant except when the guy working on the cars takes a break.This guy told me(i talk to him briefly and he was polite but unfriendly, very intense) his boss owns the house and this is a legit business �selling cars and",2019 Dec 02 12:00:00 AM,2019 Dec 20 12:00:00 AM,Completed,Completed,409 E Malden AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011235-19CP,,,,12,2019,4,12,2019,4,False,False,18,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1049194-VI,Notice of Violation,Case,Land Use,ZONING--per inspector--Maximum occupancy,2019 Dec 04 12:00:00 AM,,,Citation Issued,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049194-VI,,,,12,2019,4,,,,True,True,,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
011479-19CP,Complaint,Request,Land Use,PER CSB: Washer and couch pieces - Junk being stored on Private PropertyPHOTO LINK:http://servicerequest.seattle.gov/media/seattle/report/photos/5de19015e896c1d5caf4e7fb/photo_20191129_133854.jpg,2019 Dec 04 12:00:00 AM,,,Completed,2233 BOYLSTON,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011479-19CP,,,,12,2019,4,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
000288-20CP,Complaint,Request,Land Use,"There are 3 or 4 RV's on the property. I believe that people are living in them. My understanding is that it may be permissible for ""caretakers"" to live on industrial-zoned property, but I'm not sure that this is what is happening at this address.I'm also concerned about their sewage hookup - I'm not sure how they are dealing with sewage because the RV's don't seem to move. It looks like they may have Jerry-rigged a pipe  to the main building on the property - I'm not sure",2020 Jan 08 12:00:00 AM,2020 Jan 28 12:00:00 AM,Completed,Completed,360 W EWING ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000288-20CP,47.65280429,-122.36250148,"(47.65280429, -122.36250148)",1,2020,1,1,2020,1,False,False,20,,True,False,False,False,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false
