ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
007423-21CP,Complaint,Request,,"Per Online; Heating has not been turned on. Our property company turns off the heating in the Summer, but per code we are supposed to have minimum temps or heating back on starting September 1st. We reached out to the manager and they said Maintenance will have it back on end of September or early October. But they have not notified all residents, told us what the issue is, or given us an option such as space heaters in the meantime. As we are in an older building, we",2021 Sep 07 12:00:00 AM,2021 Sep 10 12:00:00 AM,Completed,Closed,2605 44TH AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007423-21CP,47.5810601,-122.38836732,"(47.5810601, -122.38836732)",9,2021,3,9,2021,3,False,False,3,1,True,False,False,True,False,False,False
1052820-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk at least 8 ft. above sidewalk.,2021 Sep 09 12:00:00 AM,2022 Mar 04 12:00:00 AM,Completed,Completed,7551 45TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052820-CT,47.53477985,-122.3907233,"(47.53477985, -122.3907233)",9,2021,3,3,2022,1,False,False,176,1,False,False,True,True,True,False,False
1052823-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk at least 8 ft. above sidewalk.,2021 Sep 09 12:00:00 AM,,,Completed,6003 FAUNTLEROY WAY SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052823-CT,47.54829742,-122.38343161,"(47.54829742, -122.38343161)",9,2021,3,,,,True,True,,1,False,False,True,True,True,False,False
1052841-VI,Notice of Violation,Case,,The landlord has sent a notice alleging the tenancy is terminated and demanding rent in violation of the city eviction moratorium and the JCEO.,2021 Sep 13 12:00:00 AM,,,NOV Issued,8409 9th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052841-VI,47.52798143,-122.34706581,"(47.52798143, -122.34706581)",9,2021,3,,,,True,True,,1,False,True,False,True,False,False,False
1052847-VI,Notice of Violation,Case,,"Work in shoreline without a permit.   A permanent fence has been installed on the beach, using 4x4 poles, cinder blocks, metal poles, bolts, etc.  Two pieces of signage have also been installed on shoreline., along with a chain to mark property boundry.   See attached photo.  Background:  Complaint 001394-21CP was filed 2/22/21.  Via a phone conversation with compliance officer Megan Mueller on April 7, case was closed because at that point, the fencing consisted of stac",2021 Sep 14 12:00:00 AM,2022 Jan 25 12:00:00 AM,Compliance Achieved,Completed,4811 SW BRACE POINT DR,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052847-VI,47.51994528,-122.39498768,"(47.51994528, -122.39498768)",9,2021,3,1,2022,1,False,False,133,1,False,True,False,True,False,False,False
1052848-VI,Notice of Violation,Case,,"Building deck/front porch not up to code, encroaching 25ft setback",2021 Sep 14 12:00:00 AM,2021 Dec 06 12:00:00 AM,Admin Closure,Completed,3247 WALNUT AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052848-VI,47.57423196,-122.38388659,"(47.57423196, -122.38388659)",9,2021,3,12,2021,4,False,False,83,1,False,True,False,True,False,False,False
1052857-VI,Notice of Violation,Case,,PER ONLINE: No signage or fencing for tree protection. Construction in tree protection zone.Â Large heavy equipment in tree protection area.,2021 Sep 15 12:00:00 AM,,,Completed,1622 Sunset AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052857-VI,47.58857624,-122.3913299,"(47.58857624, -122.3913299)",9,2021,3,,,,True,True,,1,False,True,False,True,False,False,False
007665-21CP,Complaint,Request,,"The foundation issliding, buckling on right side of building.",2021 Sep 13 12:00:00 AM,,,Closed,3210 SW AVALON WAY,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007665-21CP,47.56446298,-122.37327748,"(47.56446298, -122.37327748)",9,2021,3,,,,True,True,,1,True,False,False,True,False,False,False
1052860-VI,Notice of Violation,Case,,Does construction taking place require a permit?,2021 Sep 15 12:00:00 AM,2022 Jan 05 12:00:00 AM,Admin Closure,Completed,6002 37TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052860-VI,47.54821775,-122.37880191,"(47.54821775, -122.37880191)",9,2021,3,1,2022,1,False,False,112,1,False,True,False,True,False,False,False
007688-21CP,Complaint,Request,,-paint on window needs to be removed -drywall om top of baseboard heater this is a hazard-low flow toilet makes noise all day this needs to be fixed,2021 Sep 15 12:00:00 AM,,,Closed,4545 42ND AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007688-21CP,47.5614657,-122.38579673,"(47.5614657, -122.38579673)",9,2021,3,,,,True,True,,1,True,False,False,True,True,False,False
1052862-CT,Citation,Case,,Sidewalk to be clear concrete edge to concrete edge to at least 8 ft. above sidewalk.,2021 Sep 16 12:00:00 AM,2022 Mar 07 12:00:00 AM,Completed,Completed,6529 BEACH DR SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052862-CT,47.54424151,-122.3979376,"(47.54424151, -122.3979376)",9,2021,3,3,2022,1,False,False,172,1,False,False,True,True,False,False,False
007744-21CP,Complaint,Request,,concerned mgmt has shut down 1/2 of underground garage parking area due to unsafe conditions I think there is more going on than what is being told to residents this place needs an inspection for safety reasons,2021 Sep 16 12:00:00 AM,,,Closed,9403 16TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007744-21CP,47.51897785,-122.35562426,"(47.51897785, -122.35562426)",9,2021,3,,,,True,True,,1,True,False,False,True,True,False,False
007746-21CP,Complaint,Request,,dryer has been out since June landlord is aware will not replace/fix issue,2021 Sep 16 12:00:00 AM,2021 Oct 06 12:00:00 AM,Completed,Completed,4823 40TH AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007746-21CP,47.55862061,-122.38322305,"(47.55862061, -122.38322305)",9,2021,3,10,2021,4,False,False,20,1,True,False,False,True,False,False,False
1052865-VI,Notice of Violation,Case,,basement remodel,2021 Sep 16 12:00:00 AM,2021 Oct 28 12:00:00 AM,Admin Closure,Completed,3917 SW KENYON ST,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052865-VI,47.53195007,-122.38284652,"(47.53195007, -122.38284652)",9,2021,3,10,2021,4,False,False,42,1,False,True,False,True,False,False,False
007795-21CP,Complaint,Request,,"Per Online; The dominos pizza in the building continues to get delivers early in the morning and late at night. The deliveries are load and can be heard through the apartment building. Today, the truck played loud musics at 7 am. I went outside and asked them to stop and they did not. This has occurred multiple times, with  me speaking to the dominos and no change has occurred.",2021 Sep 18 12:00:00 AM,,,Closed,3220 California AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007795-21CP,47.57489782,-122.38643252,"(47.57489782, -122.38643252)",9,2021,3,,,,True,True,,1,True,False,False,True,False,False,False
1052877-VI,Notice of Violation,Case,,"This vacant building is always full of garbage, rats, covered in graffiti, and poses a fire hazard. The condition, which was already bad, has deteriorated significantly the last year.",2021 Sep 20 12:00:00 AM,2021 Sep 20 12:00:00 AM,Completed,Initiated,9061 16TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052877-VI,47.52116821,-122.35540563,"(47.52116821, -122.35540563)",9,2021,3,9,2021,3,False,False,0,1,False,True,False,True,True,False,False
1052879-VI,Notice of Violation,Case,,"SEE ALSO 003877-23CPGreetings,Â Â A house in my immediate neighborhood has been a rental for the past several years. The last tenant moved out over 2 months ago. The house does not seem to be for rent or sale.Â But most importantly, it's not being tended to by its owners. I've corresponded with the management company to no avail. The weeds are overgrown. IIt is unsightly and has an abandoned look to it. I anticipate that the overgrowth and absence of people will eve",2021 Sep 21 12:00:00 AM,2021 Oct 19 12:00:00 AM,Completed,Completed,2320 41ST AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052879-VI,47.58282485,-122.38353154,"(47.58282485, -122.38353154)",9,2021,3,10,2021,4,False,False,28,1,False,True,False,True,False,False,False
1052880-VI,Notice of Violation,Case,,UNAUTHORIZED OCCUPANTS,2021 Sep 21 12:00:00 AM,2021 Sep 14 12:00:00 AM,Completed,Completed,3025 SW AVALON WAY,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052880-VI,47.56609486,-122.3711161,"(47.56609486, -122.3711161)",9,2021,3,9,2021,3,False,False,-7,1,False,True,False,True,False,False,False
1052884-TR,Tenant Relocation,Request,,TRAO: Owner's Certification of No Displacement - The premises is vacant.  Remove TRAO hold on permits 6823563-CN and 6823564-DM.,2021 Sep 21 12:00:00 AM,,,Closed,5607 46TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052884-TR,47.55190244,-122.39143768,"(47.55190244, -122.39143768)",9,2021,3,,,,True,True,,1,False,False,False,True,False,True,False
1052900-VI,Notice of Violation,Case,,jackhammering (concrete is busted up) moving dirt 20 feet from hillside possible ECA - looks like remodeling/converting  garage - they have raised it up,2021 Sep 23 12:00:00 AM,2022 Jan 24 12:00:00 AM,Admin Closure,NOV Issued,5061 51ST AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052900-VI,47.55570582,-122.39818637,"(47.55570582, -122.39818637)",9,2021,3,1,2022,1,False,False,123,1,False,True,False,True,False,False,False
1052903-CT,Citation,Case,,Remove junk storage and inoperable vehicles from site.,2021 Sep 24 12:00:00 AM,2022 Jul 06 12:00:00 AM,Compliance Achieved,Completed,521 S HENDERSON ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052903-CT,47.52291526,-122.32738581,"(47.52291526, -122.32738581)",9,2021,3,7,2022,3,False,False,285,1,False,False,True,True,False,False,False
1052905-CT,Citation,Case,,"Must remove outdoor junk storage of various items including but not limited to appliances and bags of garbage on the premises.  (SMC 23.44.006, 23.44.040, 23.84A.020)",2021 Sep 24 12:00:00 AM,2021 Sep 24 12:00:00 AM,Completed,Warning,6345 16TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052905-CT,47.5452561,-122.35527048,"(47.5452561, -122.35527048)",9,2021,3,9,2021,3,False,False,0,1,False,False,True,True,True,False,False
008012-21CP,Complaint,Request,,"Quintessa Apartments violates the following requirements from the 2021 RRIO checklist published by SDCI: 1.6a, 2.1d, 2.2a, 2.3c, 3.3c, 7.1, 8.5, 9.4, 9.5, 10.1, 10.2",2021 Sep 25 12:00:00 AM,,,Closed,201 YESLER WAY,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008012-21CP,47.60154636,-122.33122256,"(47.60154636, -122.33122256)",9,2021,3,,,,True,True,,1,True,False,False,True,False,False,True
008049-21CP,Complaint,Request,,"The building management has been postponing our maintenance requests for past few months, there are several issues including faulty appliances which are causing harm to our health. The manager simply wont respond to several emails, its been a pattern for years now and its getting to the point that we have to take legal action.",2021 Sep 27 12:00:00 AM,,,Closed,4040 26TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008049-21CP,47.56709607,-122.36489874,"(47.56709607, -122.36489874)",9,2021,3,,,,True,True,,1,True,False,False,True,False,False,False
1052922-CT,Citation,Case,,"Must remove outdoor junk storage of various items including but not limited to inoperable vehicles and bags of garbage on the premises. (SMC 23.44.006, 23.44.040, 23.84A.020)",2021 Sep 27 12:00:00 AM,2021 Sep 27 12:00:00 AM,Completed,Warning,8653 12th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052922-CT,47.52497248,-122.35097424,"(47.52497248, -122.35097424)",9,2021,3,9,2021,3,False,False,0,1,False,False,True,True,True,False,False
1052924-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk at least 8 ft. above sidewalk.,2021 Sep 27 12:00:00 AM,2022 Mar 03 12:00:00 AM,Completed,Completed,7210 LEDROIT CT SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052924-CT,47.53898113,-122.39494419,"(47.53898113, -122.39494419)",9,2021,3,3,2022,1,False,False,157,1,False,False,True,True,True,False,False
1052925-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk at least 8 ft. above sidewalk.,2021 Sep 27 12:00:00 AM,2022 Jan 18 12:00:00 AM,No Violation,Warning,2215 41ST AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052925-CT,47.58343504,-122.3841424,"(47.58343504, -122.3841424)",9,2021,3,1,2022,1,False,False,113,1,False,False,True,True,True,False,False
1052947-VI,Notice of Violation,Case,,"PER ONLINE:  A French door was added to the 2nd floor exterior wall on the south side of the southwest bedroom. Exterior lighting was added to flank the French door. Electrical issues? A deck was added to that same location, 2nd floor south side. The size of the deck surface area is approximately 10 ft. (north ? south) x 20 ft. (east ? west). The height is approximately 8 ft. high to the deck surface and 12 ft. atop the railing. Underneath the deck was used for storage of motor cycles an",2021 Sep 29 12:00:00 AM,2023 May 31 12:00:00 AM,Admin Closure,Completed,10235 32nd AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052947-VI,47.51084626,-122.37296081,"(47.51084626, -122.37296081)",9,2021,3,5,2023,2,False,False,609,1,False,True,False,True,False,False,False
1052951-VI,Notice of Violation,Case,,Construction of retaining wall in ECA. Attached letter,2021 Sep 29 12:00:00 AM,,,NOV Issued,8841 41ST AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052951-VI,47.52327183,-122.38565731,"(47.52327183, -122.38565731)",9,2021,3,,,,True,True,,1,False,True,False,True,False,False,False
1052957-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk.,2021 Sep 30 12:00:00 AM,2022 Jan 18 12:00:00 AM,Compliance Achieved,Completed,9255 34TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052957-CT,47.51941108,-122.37583065,"(47.51941108, -122.37583065)",9,2021,3,1,2022,1,False,False,110,1,False,False,True,True,True,False,False
1052959-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk.,2021 Sep 30 12:00:00 AM,2021 Nov 04 12:00:00 AM,Compliance Achieved,Completed,4052 30TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052959-CT,47.56742805,-122.37059304,"(47.56742805, -122.37059304)",9,2021,3,11,2021,4,False,False,35,1,False,False,True,True,True,False,False
1052961-TR,Tenant Relocation,Request,,Application for Tenant Relocation License. Total Units 1. Total Occupied Units 1. Demolition,2021 Sep 30 12:00:00 AM,,,Completed,2617 44TH AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052961-TR,47.58062071,-122.38817844,"(47.58062071, -122.38817844)",9,2021,3,,,,True,True,,1,False,False,False,True,False,True,False
008199-21CP,Complaint,Request,,"My Neighbor has started doing an AirBnB/Short Term Rentals since 09/17/2021 till today. 
The property owner is not living at the property and has handed over the property to a Property Manager. Can you please investigate, and let me know if he is allowed to do Short Term Rentals/AirBnB? 

Neighbor property address is : 9443 5th Ave SW, Unit-B, Seattle, WA - 98106 
Short Term Rental links : 
https://www.luxsle.com/484283/
https://www.airbnb.com/rooms/52134913

Thanks,
Sonam Nahar",2021 Sep 30 12:00:00 AM,,,Completed,9443 5TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008199-21CP,47.51777873,-122.34186465,"(47.51777873, -122.34186465)",9,2021,3,,,,True,True,,1,True,False,False,True,False,False,False
1052962-TR,Tenant Relocation,Request,,TRAO: Owner's Certification of No Displacement - The premises is vacant.  Remove TRAO hold on permits 6804522-CN and 6804523-DM.,2021 Sep 30 12:00:00 AM,,,Closed,9038 21ST AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052962-TR,47.52169715,-122.36025822,"(47.52169715, -122.36025822)",9,2021,3,,,,True,True,,1,False,False,False,True,False,True,False
1052963-CT,Citation,Case,,,2021 Sep 30 12:00:00 AM,2021 Nov 04 12:00:00 AM,Compliance Achieved,Completed,8611 7TH AVE S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052963-CT,47.52611609,-122.32593842,"(47.52611609, -122.32593842)",9,2021,3,11,2021,4,False,False,35,1,False,False,True,True,False,False,False
1052973-VI,Notice of Violation,Case,,Electrical work in basement without a permit,2021 Oct 01 12:00:00 AM,,,Withdrawn,6715 35th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052973-VI,47.54237088,-122.3769807,"(47.54237088, -122.3769807)",10,2021,4,,,,True,True,,1,False,True,False,True,False,False,False
1052991-VI,Notice of Violation,Case,,"PER ONLINE: Apparent construction without a permit, construction of deck required setback.",2021 Oct 04 12:00:00 AM,,,Completed,3903 SW DAKOTA ST,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052991-VI,47.56632835,-122.38179358,"(47.56632835, -122.38179358)",10,2021,4,,,,True,True,,1,False,True,False,True,False,False,False
1053011-CT,Citation,Case,,Observed three trees all with branches hanging under 8ft encroaching over sidewalk. They all belong to the same business. A bagel shop.,2021 Oct 06 12:00:00 AM,2021 Nov 08 12:00:00 AM,Compliance Achieved,Completed,1915 1ST AVE S,98134,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053011-CT,47.58560383,-122.33487141,"(47.58560383, -122.33487141)",10,2021,4,11,2021,4,False,False,33,1,False,False,True,True,False,False,False
1053014-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk.,2021 Oct 06 12:00:00 AM,2022 Jan 18 12:00:00 AM,Completed,Completed,5406 47TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053014-CT,47.55368181,-122.39200775,"(47.55368181, -122.39200775)",10,2021,4,1,2022,1,False,False,104,1,False,False,True,True,True,False,False
1053015-CT,Citation,Case,,"Must remove outdoor junk storage of various items including but not limited to construction debris and other junk storage on the premises.  (SMC 23.44.006, 23.44.040, 23.84A.020)",2021 Oct 06 12:00:00 AM,2021 Nov 10 12:00:00 AM,Compliance Achieved,Completed,8830 11TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053015-CT,47.5237317,-122.3490119,"(47.5237317, -122.3490119)",10,2021,4,11,2021,4,False,False,35,1,False,False,True,True,False,False,False
1053018-VI,Notice of Violation,Case,,"This house consistently violates code in regard to the 72 hour rule for vehicles on the public street. There is a gold range rover with a flat tire, an old uHaul truck, and a lifted black pickup truck that have been sitting at the end of the street for over a month.The house also has several inoperable vehicles parked in the front yard and higher up on the street, including a red pick up truck and white suzuki. This house also appears to be operating a vehicle stripping oper",2021 Oct 07 12:00:00 AM,2022 May 03 12:00:00 AM,Compliance Achieved,Completed,3023 SW CHARLESTOWN ST,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053018-VI,47.56974069,-122.37182818,"(47.56974069, -122.37182818)",10,2021,4,5,2022,2,False,False,208,1,False,True,False,True,False,False,False
1053027-VI,Notice of Violation,Case,,"Per Online; Developer building a retaining wall on what looks to be ECA land, started Saturday sept 18th, as well as Sunday Sept 19th- ongoing",2021 Oct 07 12:00:00 AM,,,Completed,5630 BEACH DR SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053027-VI,47.55145767,-122.39716566,"(47.55145767, -122.39716566)",10,2021,4,,,,True,True,,1,False,True,False,True,False,False,False
008453-21CP,Complaint,Request,,HOUSE IS DILAPIDATED. UNSAFE LIVING CONDITIONS. HOMEOWNER USING PROPANE TANKS TO HEAT HOME UNSAFE LIVING CONDITIONS. HOMEOWNERS ALSO DOES NOT HAVE CITY TRASH COLLECTION. HOMEOWNERS ARE HOARDERS UNSAFE LIVING CONDITIONS AND DANGER TO SURROUNDING NEIGHBORS.,2021 Oct 08 12:00:00 AM,,,Closed,9036 11TH AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008453-21CP,47.52168663,-122.34904553,"(47.52168663, -122.34904553)",10,2021,4,,,,True,True,,1,True,False,False,True,True,False,False
008530-21CP,Complaint,Request,,Heat pump placed on property line.,2022 Jan 20 12:00:00 AM,2022 Feb 02 12:00:00 AM,Completed,Completed,4125 36th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008530-21CP,47.56575888,-122.37773923,"(47.56575888, -122.37773923)",1,2022,1,2,2022,1,False,False,13,1,True,False,False,True,False,False,False
1053066-VI,Notice of Violation,Case,,"property for open to entry, outdoor storage of various items including but not limited to vehicles, vehicle parts, tires, furniture, appliances, debris and rubbish.",2021 Oct 13 12:00:00 AM,2021 Nov 03 12:00:00 AM,Compliance Achieved,Completed,9040 3RD AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053066-VI,47.52166012,-122.33867103,"(47.52166012, -122.33867103)",10,2021,4,11,2021,4,False,False,21,1,False,True,False,True,False,False,False
1053069-CT,Citation,Case,,"Abatement Order for 5 years, expires June 28, 2027Observed junk storage (vehicle parts, debris, etc) around entire property and vehicle parked in required front yard",2021 Oct 13 12:00:00 AM,,,Completed,7147 18th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053069-CT,47.53744247,-122.35763398,"(47.53744247, -122.35763398)",10,2021,4,,,,True,True,,1,False,False,True,True,False,False,False
1053089-VI,Notice of Violation,Case,,"Neighbor has been building too close to lot line and put in a non-compliant fire pit.  Has built a new shed 3.5ft from line. Built-on/attached a tool shed on the side of the home under Northern eave 4ft from lot line.  Has rain shed built up to to northern lot line.  Also installed a fire pit in the back yard that is within 10ft of combustible materials, such as fencing and decking on ADU.  General concern is encroachment and fire hazard since the fire pit was built in b",2021 Oct 14 12:00:00 AM,2021 Dec 14 12:00:00 AM,Compliance Achieved,Completed,7115 32ND AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053089-VI,47.53875092,-122.3742811,"(47.53875092, -122.3742811)",10,2021,4,12,2021,4,False,False,61,1,False,True,False,True,True,False,False
1053090-VI,Notice of Violation,Case,,,2021 Oct 14 12:00:00 AM,,,Completed,213 S MAIN ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053090-VI,47.59987002,-122.33070405,"(47.59987002, -122.33070405)",10,2021,4,,,,True,True,,1,False,True,False,True,False,False,False
008634-21CP,Complaint,Request,,ROACH PROBLEM,2021 Oct 13 12:00:00 AM,,,Closed,6420 CALIFORNIA AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008634-21CP,47.54548251,-122.38677953,"(47.54548251, -122.38677953)",10,2021,4,,,,True,True,,1,True,False,False,True,False,False,False
1053095-VI,Notice of Violation,Case,,Remodelling the second floor front porch. It looks like it is enchroaching on front yard setback.,2021 Oct 15 12:00:00 AM,2022 Mar 01 12:00:00 AM,Admin Closure,Completed,3713 Belvidere AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053095-VI,47.57079514,-122.37962674,"(47.57079514, -122.37962674)",10,2021,4,3,2022,1,False,False,137,1,False,True,False,True,False,False,False
008696-21CP,Complaint,Request,,"Our unit is having flooding issues every time there is rainfall. Our bedroom window has major leaking issues. The water that gets in pools on the window sill and floor, drenches the walls, floods the heating system that is below the window. We have given our land lord agency 5 notices over the course of 4 months. We are not able to use the room due to this flooding issue and are worried for mold, electrical fires, and water damage.",2021 Oct 17 12:00:00 AM,,,Closed,3021 SW BRADFORD ST,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008696-21CP,47.56874865,-122.3717899,"(47.56874865, -122.3717899)",10,2021,4,,,,True,True,,1,True,False,False,True,True,False,False
1053101-VI,Notice of Violation,Case,,,2021 Oct 18 12:00:00 AM,,,Completed,9040 3RD AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053101-VI,47.52166012,-122.33867103,"(47.52166012, -122.33867103)",10,2021,4,,,,True,True,,1,False,True,False,True,False,False,False
008728-21CP,Complaint,Request,,East side emergency stairs end in a locked hallway. With no way out in any direction.,2021 Oct 18 12:00:00 AM,,,Closed,201 YESLER WAY,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008728-21CP,47.60154636,-122.33122256,"(47.60154636, -122.33122256)",10,2021,4,,,,True,True,,1,True,False,False,True,False,False,False
008744-21CP,Complaint,Request,,FIND IT FIX IT APP:  People have to step over best they can Delridge is the only place to park for some rentersHouse has not been kept up in over 9 months grass in front and back has not been kept up. 2 dogs that bark all the time for hours its 1:30 am dog has been barking for over 1 hour. They don't clean up after the dogs mess on the hot days you can smell the dog poop. I left a message for the owner the house is a rental. Please help the barking has been going o,2021 Oct 09 12:00:00 AM,,,Completed,4554 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008744-21CP,47.56135655,-122.36261628,"(47.56135655, -122.36261628)",10,2021,4,,,,True,True,,1,True,False,False,True,False,False,False
1053117-CT,Citation,Case,,10-15-21 AMS Observed vegetation growing over sidewalk.,2021 Oct 19 12:00:00 AM,2022 Jan 12 12:00:00 AM,Compliance Achieved,Completed,8602 5TH AVE S,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053117-CT,47.52621082,-122.32808759,"(47.52621082, -122.32808759)",10,2021,4,1,2022,1,False,False,85,1,False,False,True,True,False,False,False
1053120-CT,Citation,Case,,10-15-21 AMS Observed vegetation over sidewalks on s cloverdale st and 5 ave s,2021 Oct 19 12:00:00 AM,2022 Jan 12 12:00:00 AM,Compliance Achieved,Completed,503 S CLOVERDALE ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053120-CT,47.52633084,-122.32808288,"(47.52633084, -122.32808288)",10,2021,4,1,2022,1,False,False,85,1,False,False,True,True,False,False,False
1053126-CT,Citation,Case,,10-19-21 AMS Observed vegetation blocking sidewalk and street. Also tree limbs hanging lower than the 8ft requirement over sidewalk and over 14ft above street.,2021 Oct 19 12:00:00 AM,2022 Jan 12 12:00:00 AM,Compliance Achieved,Completed,552 S Donovan ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053126-CT,47.52578209,-122.32601755,"(47.52578209, -122.32601755)",10,2021,4,1,2022,1,False,False,85,1,False,False,True,True,False,False,False
1053133-VI,Notice of Violation,Case,,,2021 Oct 20 12:00:00 AM,2021 Nov 08 12:00:00 AM,Compliance Achieved,Completed,9033 15th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053133-VI,47.52187827,-122.35429909,"(47.52187827, -122.35429909)",10,2021,4,11,2021,4,False,False,19,1,False,True,False,True,False,False,False
