district_file,RecordNum,District,StatusCurrent,status_link,intake_date,intake_by,assigned_date,assigned_to,initial_investigation,initial_investigation_date,initial_investigation_by,pota_insp,pota_insp_date,pota_insp_by,closed_date,closed_by,result_bucket,timeline_notes
District_7_ALL_ENRICHED.json,000101-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Jan 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010955-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010957-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 29 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010958-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 19 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010959-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010960-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 08 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010962-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Aug 28 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010963-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010965-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Aug 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010967-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 08 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010967-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Aug 31 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010967-25CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 24 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010969-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010970-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010970-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 24 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010971-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010974-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 09 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010975-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 09 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010975-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010976-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010977-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010978-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010979-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010979-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010980-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 07 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010980-22CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010980-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010981-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 18 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010984-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010986-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 24 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010987-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010987-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010987-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 13 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010988-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010989-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010991-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010993-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010995-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 13 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010996-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,010996-25CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011000-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011001-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011002-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011002-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011004-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011004-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011005-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011005-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Sep 24 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011007-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Sep 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011009-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011010-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011010-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011010-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011012-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011013-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011016-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011017-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011018-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011018-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011022-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011023-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011025-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011030-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011030-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011033-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011034-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 19 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011035-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011035-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Oct 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011036-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011036-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 16 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011038-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011038-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 16 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011041-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 16 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011042-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011043-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 22 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011043-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 05 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011044-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 22 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011046-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 17 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011049-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011056-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 05 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011056-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 18 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011057-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 05 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011060-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011061-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 22 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011064-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011066-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011069-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 Nov 22 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011070-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 05 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011070-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Oct 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011071-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 13 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011072-25CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Aug 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011075-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 15 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011077-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Oct 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011078-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Oct 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011080-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Dec 13 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011080-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Sep 08 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011081-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Oct 06 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,011081-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Sep 16 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
